"order_id","customer_id","order_date","delivery_date","status","total_amount","delivery_address","promo_code","payment_method"
16251,1826,2024-01-29 09:35:00.000,"2024-01-30",delivered,1285.51,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 14",,sbp
16252,156,2024-07-26 09:39:00.000,"2024-07-27",delivered,2307.53,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 45",SUMMER15,card
16253,605,2024-01-18 10:00:00.000,"2024-01-19",delivered,1916.64,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 69",,card
16254,387,2024-08-31 20:07:00.000,"2024-09-01",delivered,2100.76,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 42",,sbp
16255,1519,2024-02-19 11:43:00.000,"2024-02-20",delivered,724.47,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 36",SUMMER15,sbp
16256,918,2024-03-21 16:17:00.000,"2024-03-22",confirmed,1452.24,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 69",,sbp
16257,1832,2024-09-27 19:57:00.000,"2024-09-28",confirmed,397.83,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 91",,card
16258,1146,2024-09-19 11:25:00.000,"2024-09-20",cancelled,535.33,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 88",FRESH20,card
16259,417,2024-01-13 08:21:00.000,"2024-01-14",delivered,518.58,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 95",,card
16260,2211,2024-07-11 09:51:00.000,"2024-07-12",delivered,912.41,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 89",WELCOME10,card
16261,846,2024-07-26 10:24:00.000,"2024-07-27",delivered,1245.32,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 49",,card
16262,464,2024-03-21 18:18:00.000,"2024-03-22",delivered,449.03,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 63",FRESH20,sbp
16263,1218,2024-11-22 16:58:00.000,"2024-11-23",delivered,1264.57,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 63",,card
16264,1563,2024-06-20 08:34:00.000,"2024-06-21",delivered,2082.29,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 86",SUMMER15,sbp
16265,2347,2024-10-09 15:54:00.000,"2024-10-10",delivered,450.16,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 44",,sbp
16266,1659,2024-11-13 09:45:00.000,"2024-11-14",delivered,639.98,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 13",WELCOME10,sbp
16267,1883,2024-07-21 08:43:00.000,"2024-07-22",delivered,399.28,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 20",,sbp
16268,1085,2024-04-02 14:41:00.000,"2024-04-03",delivered,362.78,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 44",,card
16269,971,2024-09-22 14:18:00.000,"2024-09-23",delivered,1197.64,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 56",SUMMER15,cash
16270,2004,2024-08-19 11:32:00.000,"2024-08-20",delivered,2471.55,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 31",WELCOME10,card
16271,1632,2024-10-01 11:46:00.000,"2024-10-02",delivered,959.42,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 52",WELCOME10,card
16272,2214,2024-03-13 19:08:00.000,"2024-03-14",delivered,2237.0,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 75",,sbp
16273,1493,2024-10-20 15:06:00.000,"2024-10-21",delivered,730.45,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 50",,card
16274,476,2024-06-01 09:54:00.000,"2024-06-02",delivered,3159.42,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 25",,card
16275,1073,2024-07-31 10:15:00.000,"2024-08-01",delivered,353.68,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 19",WELCOME10,card
16276,748,2024-03-24 13:49:00.000,"2024-03-25",delivered,2129.04,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 15",,card
16277,89,2024-05-15 16:58:00.000,"2024-05-16",delivered,419.98,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 6",WELCOME10,sbp
16278,345,2024-08-04 19:52:00.000,"2024-08-05",delivered,2682.09,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 64",WELCOME10,sbp
16279,787,2024-04-29 16:56:00.000,"2024-04-30",delivered,339.18,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 13",WELCOME10,cash
16280,795,2024-04-25 17:25:00.000,"2024-04-26",delivered,1727.74,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 91",FRESH20,card
16281,746,2024-01-20 10:46:00.000,"2024-01-21",delivered,1408.74,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 21",SUMMER15,card
16282,2263,2024-04-25 08:45:00.000,"2024-04-26",delivered,302.61,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 37",,cash
16283,1612,2024-05-16 18:58:00.000,"2024-05-17",delivered,587.34,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 84",WELCOME10,cash
16284,269,2024-08-02 15:50:00.000,"2024-08-03",delivered,628.92,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 74",,card
16285,2432,2024-06-26 14:21:00.000,"2024-06-27",delivered,3626.39,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 68",,card
16286,494,2024-04-04 13:08:00.000,"2024-04-05",delivered,422.98,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 79",,cash
16287,613,2024-07-02 20:53:00.000,"2024-07-03",delivered,1753.21,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 20",SUMMER15,card
16288,386,2024-02-02 10:56:00.000,"2024-02-03",delivered,1183.13,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 34",,sbp
16289,440,2024-05-19 08:15:00.000,"2024-05-20",delivered,1508.95,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 63",FRESH20,card
16290,1251,2024-10-10 11:54:00.000,"2024-10-11",delivered,1047.7,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 50",,cash
16291,1814,2024-04-10 11:01:00.000,"2024-04-11",delivered,1419.82,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 71",FRESH20,card
16292,668,2024-01-27 15:21:00.000,"2024-01-28",delivered,469.37,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 37",SUMMER15,sbp
16293,1984,2024-03-17 18:20:00.000,"2024-03-18",delivered,1459.78,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 47",WELCOME10,card
16294,705,2024-05-29 14:25:00.000,"2024-05-30",delivered,1924.35,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 74",,card
16295,1860,2024-07-25 15:34:00.000,"2024-07-26",delivered,1364.39,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 54",,card
16296,2092,2024-11-09 10:10:00.000,"2024-11-10",delivered,200.35,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 30",WELCOME10,card
16297,1053,2024-02-13 13:33:00.000,"2024-02-14",delivered,287.36,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 33",,card
16298,381,2024-09-18 09:11:00.000,"2024-09-19",delivered,893.48,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 77",,sbp
16299,2248,2024-01-29 20:53:00.000,"2024-01-30",delivered,2801.72,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 50",FRESH20,card
16300,1924,2024-05-09 14:05:00.000,"2024-05-10",delivered,348.71,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 88",WELCOME10,card
16301,966,2024-06-12 14:49:00.000,"2024-06-13",delivered,1983.54,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 60",FRESH20,sbp
16302,1419,2024-02-13 20:01:00.000,"2024-02-14",delivered,382.88,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 69",FRESH20,card
16303,1720,2024-06-07 11:02:00.000,"2024-06-08",delivered,2339.48,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 12",,card
16304,852,2024-09-11 08:23:00.000,"2024-09-12",delivered,162.09,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 4",,card
16305,2264,2024-11-29 17:31:00.000,"2024-11-30",delivered,1600.01,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 8",,cash
16306,1779,2024-07-26 14:48:00.000,"2024-07-27",delivered,1747.45,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 74",WELCOME10,card
16307,857,2024-06-11 19:56:00.000,"2024-06-12",delivered,1785.63,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 42",WELCOME10,card
16308,650,2024-09-29 17:34:00.000,"2024-09-30",delivered,78.9,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 20",,card
16309,704,2024-04-03 20:09:00.000,"2024-04-04",cancelled,2048.75,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 47",FRESH20,card
16310,145,2024-10-08 17:16:00.000,"2024-10-09",delivered,734.89,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 97",,cash
16311,752,2024-03-11 08:00:00.000,"2024-03-12",delivered,157.62,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 59",SUMMER15,card
16312,1364,2024-01-01 16:14:00.000,"2024-01-02",delivered,833.16,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 81",FRESH20,card
16313,50,2024-09-05 12:26:00.000,"2024-09-06",delivered,618.1,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 64",FRESH20,card
16314,1602,2024-03-18 15:37:00.000,"2024-03-19",delivered,1404.9,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 97",,sbp
16315,2158,2024-07-07 17:36:00.000,"2024-07-08",delivered,1708.96,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 21",,sbp
16316,1604,2024-05-24 10:06:00.000,"2024-05-25",cancelled,496.32,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 9",FRESH20,card
16317,952,2024-02-18 12:14:00.000,"2024-02-19",delivered,1718.18,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 14",,cash
16318,1701,2024-09-28 20:37:00.000,"2024-09-29",delivered,415.28,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 55",,card
16319,439,2024-11-30 12:20:00.000,"2024-12-01",delivered,95.44,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 22",FRESH20,card
16320,281,2024-07-08 17:15:00.000,"2024-07-09",delivered,2309.27,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 17",,card
16321,1154,2024-05-18 17:46:00.000,"2024-05-19",delivered,711.98,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 84",,card
16322,1624,2024-02-26 10:36:00.000,"2024-02-27",delivered,271.01,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 2",WELCOME10,card
16323,2242,2024-07-16 08:20:00.000,"2024-07-17",delivered,1124.34,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 96",,card
16324,2198,2024-10-16 13:04:00.000,"2024-10-17",delivered,1105.79,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 19",WELCOME10,cash
16325,2241,2024-07-10 14:58:00.000,"2024-07-11",delivered,1231.15,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 81",SUMMER15,card
16326,2405,2024-01-15 19:37:00.000,"2024-01-16",delivered,182.5,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 37",,card
16327,700,2024-01-19 12:08:00.000,"2024-01-20",delivered,1276.12,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 17",WELCOME10,cash
16328,2301,2024-10-14 19:45:00.000,"2024-10-15",delivered,138.03,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 20",,sbp
16329,319,2024-11-18 12:51:00.000,"2024-11-19",delivered,429.68,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 75",WELCOME10,card
16330,715,2024-08-07 12:18:00.000,"2024-08-08",delivered,2336.22,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 36",,card
16331,212,2024-08-26 16:07:00.000,"2024-08-27",delivered,1165.9,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 22",SUMMER15,card
16332,916,2024-08-24 20:21:00.000,"2024-08-25",delivered,1649.25,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 4",FRESH20,card
16333,2400,2024-04-30 12:07:00.000,"2024-05-01",delivered,1130.59,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 94",,sbp
